
		Printed:
	    28/08/2021

		Title:
		History Search - CMS

Date;From 01 Apr 18 To 19 Jun 21
Fleet;VJC_all
A/C Type;A320
A/C ID;VN-A690
Message Type;ALL
Ata - subAta;ALL - ALL
Correlated;ALL
Text;ALL


Fault Tracking;Leg;A/C ID;Flight Number;Flight phase;Date Time;Transmission Date;ATA;Source;Title;Priority;Correlated;Report;Work;Note
OCC / REP;-422;VN-A690;VJ363;02-ENG START;18 Nov 20 - 11:30;18 Nov 20 - 13:01;307134;CIDS 1;DRAINMAST UNIT FWD/ DEU-B(300RH1);;No;PFR;;
OCC / REP;-422;VN-A690;VJ363;02-ENG START;18 Nov 20 - 11:31;18 Nov 20 - 13:01;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-422;VN-A690;VJ363;02-ENG START;18 Nov 20 - 11:31;18 Nov 20 - 13:01;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-415;VN-A690;VJ627;02-ENG START;20 Nov 20 - 00:39;20 Nov 20 - 01:46;307134;CIDS 1;DRAINMAST UNIT FWD/ DEU-B(300RH1);;No;PFR;;
OCC / REP;-414;VN-A690;VJ652;02-ENG START;20 Nov 20 - 02:48;20 Nov 20 - 04:01;307134;CIDS 1;DRAINMAST UNIT FWD/ DEU-B(300RH1);;No;PFR;;
OCC / REP;-413;VN-A690;VJ722;02-ENG START;20 Nov 20 - 04:35;20 Nov 20 - 05:36;307134;CIDS 1;DRAINMAST UNIT FWD/ DEU-B(300RH1);;No;PFR;;
OCC / REP;-412;VN-A690;VJ723;02-ENG START;20 Nov 20 - 06:23;20 Nov 20 - 07:24;307134;CIDS 1;DRAINMAST UNIT FWD/ DEU-B(300RH1);;No;PFR;;
OCC / REP;-411;VN-A690;VJ647;02-ENG START;20 Nov 20 - 08:06;20 Nov 20 - 09:44;307134;CIDS 1;DRAINMAST UNIT FWD/ DEU-B(300RH1);;No;PFR;;
;-404;VN-A690;VJ288;02-ENG START;21 Nov 20 - 08:58;21 Nov 20 - 12:01;462134;HF 1;ATSU(1TX1)/HF1(3RE1);;No;PFR;;
OCCURRENCE;-403;VN-A690;VJ271;06-CRUISE;22 Nov 20 - 13:48;22 Nov 20 - 14:26;2312;;COM VHF 3 DATA FAULT (3);Medium;Yes;PFR;;
;-395;VN-A690;VJ402;02-ENG START;13 Feb 21 - 05:34;13 Feb 21 - 08:05;732160;AFS;AFS:FADEC2;;No;PFR;;
;-395;VN-A690;VJ402;06-CRUISE;13 Feb 21 - 06:11;13 Feb 21 - 08:05;2161;;TEMP CTL 2;;Yes;PFR;;
OCCURRENCE;-395;VN-A690;VJ402;06-CRUISE;13 Feb 21 - 06:11;13 Feb 21 - 08:05;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
;-394;VN-A690;VJ402;06-CRUISE;13 Feb 21 - 08:51;13 Feb 21 - 09:34;231313;RMP1,2OR3;RMP3(1RG3)/RMP1(1RG1);;No;PFR;;
;-394;VN-A690;VJ402;06-CRUISE;13 Feb 21 - 09:29;13 Feb 21 - 09:34;345533;VOR 1;VOR1(3RS1);;No;PFR;;
OCC / REP;-385;VN-A690;VJ397;06-CRUISE;15 Feb 21 - 11:35;15 Feb 21 - 13:38;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
REPETITIVE;-385;VN-A690;VJ397;06-CRUISE;15 Feb 21 - 11:35;15 Feb 21 - 13:38;2161;;TEMP CTL 2;;Yes;PFR;;
OCCURRENCE;-381;VN-A690;VJ124;06-CRUISE;17 Feb 21 - 05:59;17 Feb 21 - 06:43;231233;CFDS;NO VHF 3 DATA (INTM);;Yes;PFR;;
;-379;VN-A690;VJ146;06-CRUISE;18 Feb 21 - 00:29;18 Feb 21 - 01:59;344334;ATC 2;ATC 2:NO DATA FROM TCAS;;No;PFR;;
;-377;VN-A690;VJ452;02-ENG START;18 Feb 21 - 06:50;18 Feb 21 - 08:40;231133;CFDS;NO HF 1 DATA;;No;PFR;;
;-375;VN-A690;VJ144;06-CRUISE;18 Feb 21 - 16:04;18 Feb 21 - 17:30;3031;;ANTI ICE F/O TAT (2);;No;PFR;;
REPETITIVE;-370;VN-A690;VJ729;09-80 KTS;21 Feb 21 - 03:04;21 Feb 21 - 03:05;279334;AFS;AFS:ELAC2;;No;PFR;;
OCC / REP;-369;VN-A690;VJ728;05-LIFT OFF;21 Feb 21 - 03:47;21 Feb 21 - 08:09;3031;;ANTI ICE F/O TAT;;No;PFR;;
;-366;VN-A690;VJ536;05-LIFT OFF;23 Feb 21 - 04:39;23 Feb 21 - 05:40;3031;;ANTI ICE F/O TAT (2);;No;PFR;;
;-364;VN-A690;VJ526;06-CRUISE;23 Feb 21 - 10:01;23 Feb 21 - 10:05;345533;VOR 1;VOR1(3RS1);;No;PFR;;
OCCURRENCE;-363;VN-A690;VJ145;06-CRUISE;27 Feb 21 - 12:26;27 Feb 21 - 13:43;344334;ATC 2;ATC 2:NO DATA FROM TCAS;;No;PFR;;
;-348;VN-A690;VJ389;02-ENG START;07 Mar 21 - 02:56;07 Mar 21 - 04:12;240000;IR 2;POWER SUPPLY INTERRUPT;;No;PFR;;
;-347;VN-A690;VJ389;02-ENG START;07 Mar 21 - 04:28;07 Mar 21 - 05:22;240000;IR 2;POWER SUPPLY INTERRUPT;;No;PFR;;
OCCURRENCE;-345;VN-A690;VJ221;02-ENG START;07 Mar 21 - 06:19;07 Mar 21 - 08:57;240000;IR 2;POWER SUPPLY INTERRUPT;;No;PFR;;
OCCURRENCE;-345;VN-A690;VJ221;06-CRUISE;07 Mar 21 - 07:33;07 Mar 21 - 08:57;3031;;ANTI ICE F/O TAT;;No;PFR;;
;-338;VN-A690;VJ213;02-ENG START;12 Mar 21 - 04:37;12 Mar 21 - 07:05;732160;AFS;AFS:FADEC2;;No;PFR;;
OCC / REP;-338;VN-A690;VJ213;02-ENG START;12 Mar 21 - 04:37;12 Mar 21 - 07:05;279334;AFS;AFS:ELAC2;;No;PFR;;
OCCURRENCE;-338;VN-A690;VJ213;06-CRUISE;12 Mar 21 - 05:04;12 Mar 21 - 07:05;344334;ATC 2;ATC 2:NO DATA FROM TCAS;;No;PFR;;
OCCURRENCE;-338;VN-A690;VJ213;02-ENG START;12 Mar 21 - 04:37;12 Mar 21 - 07:05;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCCURRENCE;-338;VN-A690;VJ213;02-ENG START;12 Mar 21 - 04:37;12 Mar 21 - 07:05;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-335;VN-A690;VJ603;02-ENG START;12 Mar 21 - 11:36;12 Mar 21 - 12:20;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-320;VN-A690;VJ326;02-ENG START;16 Mar 21 - 09:33;16 Mar 21 - 10:22;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-319;VN-A690;VJ168;02-ENG START;16 Mar 21 - 11:20;16 Mar 21 - 13:15;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
;-313;VN-A690;VJ321;02-ENG START;17 Mar 21 - 08:41;17 Mar 21 - 15:06;732160;AFS;AFS:FADEC2;;No;PFR;;
OCCURRENCE;-313;VN-A690;VJ321;02-ENG START;17 Mar 21 - 08:41;17 Mar 21 - 15:06;279334;AFS;AFS:ELAC2;;No;PFR;;
OCC / REP;-313;VN-A690;VJ321;02-ENG START;17 Mar 21 - 08:41;17 Mar 21 - 15:06;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-313;VN-A690;VJ321;02-ENG START;17 Mar 21 - 08:41;17 Mar 21 - 15:06;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
;-313;VN-A690;VJ321;06-CRUISE;17 Mar 21 - 10:17;17 Mar 21 - 15:06;231233;ATSU;VDR3(1RC3)/ATSU1(1TX1);;Yes;PFR;;
;-313;VN-A690;VJ321;06-CRUISE;17 Mar 21 - 10:16;17 Mar 21 - 15:06;462134;HF 1;ATSU(1TX1)/HF1(3RE1);;No;PFR;;
;-313;VN-A690;VJ321;06-CRUISE;17 Mar 21 - 10:41;17 Mar 21 - 15:06;345533;VOR 1;VOR1(3RS1);;No;PFR;;
;-313;VN-A690;VJ321;06-CRUISE;17 Mar 21 - 10:17;17 Mar 21 - 15:06;4620;;DATALINK COMPANY FAULT;;Yes;PFR;;
;-313;VN-A690;VJ321;06-CRUISE;17 Mar 21 - 10:17;17 Mar 21 - 15:06;2312;;COM VHF 3 DATA FAULT;Medium;Yes;PFR;;
;-308;VN-A690;VJ452;02-ENG START;19 Mar 21 - 03:38;19 Mar 21 - 05:55;231233;ATSU;VDR3(1RC3)/ATSU1(1TX1);;Yes;PFR;;
;-308;VN-A690;VJ452;02-ENG START;19 Mar 21 - 03:38;19 Mar 21 - 05:55;4620;;DATALINK COMPANY FAULT;;Yes;PFR;;
;-308;VN-A690;VJ452;02-ENG START;19 Mar 21 - 03:38;19 Mar 21 - 05:55;462134;HF 1;ATSU(1TX1)/HF1(3RE1);;No;PFR;;
;-308;VN-A690;VJ452;02-ENG START;19 Mar 21 - 03:38;19 Mar 21 - 05:55;2312;;COM VHF 3 DATA FAULT;Medium;Yes;PFR;;
OCC / REP;-308;VN-A690;VJ452;02-ENG START;19 Mar 21 - 03:39;19 Mar 21 - 05:55;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-308;VN-A690;VJ452;02-ENG START;19 Mar 21 - 03:39;19 Mar 21 - 05:55;2161;;TEMP CTL 2;;Yes;PFR;;
OCCURRENCE;-305;VN-A690;VJ181;02-ENG START;19 Mar 21 - 12:40;19 Mar 21 - 15:33;2312;;COM VHF 3 DATA FAULT;Medium;Yes;PFR;;
OCCURRENCE;-305;VN-A690;VJ181;02-ENG START;19 Mar 21 - 12:40;19 Mar 21 - 15:33;4620;;DATALINK COMPANY FAULT;;Yes;PFR;;
;-305;VN-A690;VJ181;02-ENG START;19 Mar 21 - 12:40;19 Mar 21 - 15:33;231133;CFDS;NO HF 1 DATA;;No;PFR;;
;-305;VN-A690;VJ181;06-CRUISE;19 Mar 21 - 14:42;19 Mar 21 - 15:33;345533;VOR 1;VOR1(3RS1);;No;PFR;;
;-305;VN-A690;VJ181;05-LIFT OFF;19 Mar 21 - 12:46;19 Mar 21 - 15:33;231233;ATSU;VDR3(1RC3)/ATSU1(1TX1);;Yes;PFR;;
OCCURRENCE;-299;VN-A690;VJ195;02-ENG START;24 Mar 21 - 02:36;24 Mar 21 - 03:10;7700;;ENG 1 START VALVE FAULT (3);Medium;Yes;PFR;;
OCCURRENCE;-295;VN-A690;VJ150;02-ENG START;25 Mar 21 - 05:26;25 Mar 21 - 07:24;3031;;ANTI ICE STBY PITOT (3);;No;PFR;;
;-295;VN-A690;VJ150;06-CRUISE;25 Mar 21 - 06:25;25 Mar 21 - 07:24;344333;CFDS;NO TCAS DATA (INTM);;No;PFR;;
;-293;VN-A690;VJ274;02-ENG START;26 Mar 21 - 00:42;26 Mar 21 - 02:28;3031;;ANTI ICE STBY PITOT (2);;No;PFR;;
;-292;VN-A690;VJ275;06-CRUISE;26 Mar 21 - 04:13;26 Mar 21 - 05:28;3031;;ANTI ICE STBY PITOT (2);;No;PFR;;
;-287;VN-A690;VJ;01-ELEC PWR;;27 Mar 21 - 19:31;2300;;CIDS 1;;No;PFR;;
;-287;VN-A690;VJ;01-ELEC PWR;27 Mar 21 - 19:49;27 Mar 21 - 19:52;341234;CFDS;NO ADR 1 DATA;;No;PFR;;
;-287;VN-A690;VJ;01-ELEC PWR;27 Mar 21 - 19:49;27 Mar 21 - 19:52;315334;CFDS;NO FWC 1 DATA;;No;PFR;;
;-287;VN-A690;VJ;X;27 Mar 21 - 19:51;27 Mar 21 - 19:53;2700;;F/CTL;;No;PFR;;
;-286;VN-A690;VJ1384;02-ENG START;28 Mar 21 - 00:00;28 Mar 21 - 00:50;3031;;ANTI ICE STBY PITOT (2);;Yes;PFR;;
OCCURRENCE;-284;VN-A690;VJ620;02-ENG START;28 Mar 21 - 06:54;28 Mar 21 - 08:09;3031;;ANTI ICE STBY PITOT (2);;No;PFR;;
OCCURRENCE;-283;VN-A690;VJ637;02-ENG START;28 Mar 21 - 08:48;28 Mar 21 - 10:07;3031;;ANTI ICE STBY PITOT (2);;No;PFR;;
OCC / REP;-283;VN-A690;VJ637;05-LIFT OFF;28 Mar 21 - 08:55;28 Mar 21 - 10:07;341115;PHC 3;PITOT PROBE 9DA3;;No;PFR;;
;-277;VN-A690;VJ248;02-ENG START;30 Mar 21 - 12:16;30 Mar 21 - 13:56;261000;SDCU;WRG: CAN BUS B;;No;PFR;;
;-276;VN-A690;VJ247;02-ENG START;30 Mar 21 - 14:38;30 Mar 21 - 16:18;261000;SDCU;WRG: CAN BUS B;;No;PFR;;
;-272;VN-A690;VJ213;06-CRUISE;31 Mar 21 - 04:46;31 Mar 21 - 06:10;3400;;NAV ALTI DISCREPANCY;Medium;No;PFR;;
;-263;VN-A690;VJ301;02-ENG START;01 Apr 21 - 02:18;01 Apr 21 - 04:43;284634;FUEL;FUEL LEVEL SENSING FLSCU1 7QJ;;No;PFR;;
;-263;VN-A690;VJ301;02-ENG START;01 Apr 21 - 02:18;01 Apr 21 - 04:43;284634;FUEL;FUEL LEVEL SENSING FLSCU2 9QJ;;No;PFR;;
;-262;VN-A690;VJ301;02-ENG START;01 Apr 21 - 04:34;01 Apr 21 - 05:40;284634;FUEL;FUEL LEVEL SENSING FLSCU1 7QJ;;No;PFR;;
;-260;VN-A690;VJ309;02-ENG START;01 Apr 21 - 06:51;01 Apr 21 - 08:53;284634;FUEL;FUEL LEVEL SENSING FLSCU2 9QJ;;No;PFR;;
;-260;VN-A690;VJ309;06-CRUISE;01 Apr 21 - 07:49;01 Apr 21 - 08:53;228112;AFS;AFS:FCU;;Yes;PFR;;
OCCURRENCE;-260;VN-A690;VJ309;06-CRUISE;01 Apr 21 - 07:49;01 Apr 21 - 08:53;2200;;AUTO FLT FCU 1 FAULT;;Yes;PFR;;
;-260;VN-A690;VJ309;02-ENG START;01 Apr 21 - 06:51;01 Apr 21 - 08:53;284634;FUEL;FUEL LEVEL SENSING FLSCU1 7QJ;;No;PFR;;
REPETITIVE;-257;VN-A690;VJ397;02-ENG START;01 Apr 21 - 11:10;01 Apr 21 - 12:45;284634;FUEL;FUEL LEVEL SENSING FLSCU2 9QJ;;No;PFR;;
REPETITIVE;-257;VN-A690;VJ397;02-ENG START;01 Apr 21 - 11:10;01 Apr 21 - 12:45;284634;FUEL;FUEL LEVEL SENSING FLSCU1 7QJ;;No;PFR;;
;-257;VN-A690;VJ397;02-ENG START;01 Apr 21 - 11:10;01 Apr 21 - 12:45;228112;AFS;AFS:FCU RTOK;;No;PFR;;
;-257;VN-A690;VJ397;02-ENG START;01 Apr 21 - 11:10;01 Apr 21 - 12:45;242255;AFS;AFS:28V PWR 11XU1;;No;PFR;;
OCCURRENCE;-254;VN-A690;VJ713;06-CRUISE;02 Apr 21 - 23:58;03 Apr 21 - 02:01;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
;-254;VN-A690;VJ713;06-CRUISE;02 Apr 21 - 23:58;03 Apr 21 - 02:01;2161;;TEMP CTL 2;;Yes;PFR;;
;-253;VN-A690;VJ712;06-CRUISE;03 Apr 21 - 01:59;03 Apr 21 - 04:00;2161;;TEMP CTL 2;;Yes;PFR;;
OCCURRENCE;-253;VN-A690;VJ712;06-CRUISE;03 Apr 21 - 01:59;03 Apr 21 - 04:00;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
;-252;VN-A690;VJ213;04-80 KTS;03 Apr 21 - 03:55;03 Apr 21 - 06:08;3200;;BRAKES HOT;;No;PFR;;
;-252;VN-A690;VJ213;02-ENG START;03 Apr 21 - 03:51;03 Apr 21 - 06:08;2161;;TEMP CTL 2;;Yes;PFR;;
OCCURRENCE;-252;VN-A690;VJ213;02-ENG START;03 Apr 21 - 03:51;03 Apr 21 - 06:08;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-247;VN-A690;VJ223;02-ENG START;03 Apr 21 - 14:43;03 Apr 21 - 17:01;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-242;VN-A690;VJ311;02-ENG START;04 Apr 21 - 05:35;04 Apr 21 - 07:38;216134;TEMP CTL;ACSC2(57HH);;No;PFR;;
OCC / REP;-239;VN-A690;VJ357;02-ENG START;04 Apr 21 - 11:40;04 Apr 21 - 12:31;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-235;VN-A690;VJ219;02-ENG START;05 Apr 21 - 00:09;05 Apr 21 - 02:41;216134;TEMP CTL;ACSC2(57HH);;No;PFR;;
OCCURRENCE;-235;VN-A690;VJ219;06-CRUISE;05 Apr 21 - 00:39;05 Apr 21 - 02:41;344334;ATC 2;ATC 2:NO DATA FROM TCAS;;No;PFR;;
OCCURRENCE;-234;VN-A690;VJ219;06-CRUISE;05 Apr 21 - 03:17;05 Apr 21 - 04:01;344334;ATC 2;ATC 2:NO DATA FROM TCAS;;No;PFR;;
;-232;VN-A690;VJ332;02-ENG START;05 Apr 21 - 08:09;05 Apr 21 - 08:54;732160;AFS;AFS:FADEC2;;No;PFR;;
;-221;VN-A690;VJ397;02-ENG START;06 Apr 21 - 11:06;06 Apr 21 - 12:45;732160;AFS;AFS:FADEC2;;No;PFR;;
OCC / REP;-214;VN-A690;VJ379;06-CRUISE;07 Apr 21 - 11:42;07 Apr 21 - 13:14;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-214;VN-A690;VJ379;06-CRUISE;07 Apr 21 - 11:42;07 Apr 21 - 13:14;2161;;TEMP CTL 2;;Yes;PFR;;
;-214;VN-A690;VJ379;02-ENG START;07 Apr 21 - 11:28;07 Apr 21 - 13:14;732160;AFS;AFS:FADEC2;;No;PFR;;
OCC / REP;-211;VN-A690;VJ219;06-CRUISE;08 Apr 21 - 01:06;08 Apr 21 - 03:21;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
;-211;VN-A690;VJ219;02-ENG START;08 Apr 21 - 00:39;08 Apr 21 - 03:21;237312;CIDS 2;FAP 1(120RH)/ DIR2(102RH);;No;PFR;;
OCCURRENCE;-209;VN-A690;VJ331;02-ENG START;08 Apr 21 - 06:45;08 Apr 21 - 07:42;2161;;AIR PACK 1 OVHT (2);Medium;Yes;PFR;;
OCC / REP;-206;VN-A690;VJ336;02-ENG START;08 Apr 21 - 12:13;08 Apr 21 - 13:09;237312;CIDS 2;FAP 1(120RH)/ DIR2(102RH);;No;PFR;;
OCC / REP;-202;VN-A690;VJ332;05-LIFT OFF;09 Apr 21 - 07:59;09 Apr 21 - 08:43;216134;TEMP CTL;ACSC2(57HH);;No;PFR;;
OCC / REP;-200;VN-A690;VJ357;06-CRUISE;09 Apr 21 - 10:04;09 Apr 21 - 11:55;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-200;VN-A690;VJ357;06-CRUISE;09 Apr 21 - 10:04;09 Apr 21 - 11:55;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-199;VN-A690;VJ357;06-CRUISE;09 Apr 21 - 11:45;09 Apr 21 - 12:52;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-198;VN-A690;VJ;06-CRUISE;09 Apr 21 - 11:45;09 Apr 21 - 22:37;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-198;VN-A690;VJ;06-CRUISE;09 Apr 21 - 11:45;09 Apr 21 - 22:37;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-196;VN-A690;VJ231;02-ENG START;10 Apr 21 - 00:15;10 Apr 21 - 03:01;237312;CIDS 2;FAP 1(120RH)/ DIR2(102RH);;No;PFR;;
;-196;VN-A690;VJ231;02-ENG START;10 Apr 21 - 00:16;10 Apr 21 - 03:01;732160;AFS;AFS:FADEC2;;No;PFR;;
;-193;VN-A690;VJ221;02-ENG START;10 Apr 21 - 06:02;10 Apr 21 - 08:27;732160;AFS;AFS:FADEC2;;No;PFR;;
OCC / REP;-193;VN-A690;VJ221;06-CRUISE;10 Apr 21 - 06:21;10 Apr 21 - 08:27;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-193;VN-A690;VJ221;06-CRUISE;10 Apr 21 - 06:21;10 Apr 21 - 08:27;2161;;TEMP CTL 2;;Yes;PFR;;
OCCURRENCE;-193;VN-A690;VJ221;06-CRUISE;10 Apr 21 - 06:44;10 Apr 21 - 08:27;344334;ATC 2;ATC 2:NO DATA FROM TCAS;;No;PFR;;
OCC / REP;-193;VN-A690;VJ221;02-ENG START;10 Apr 21 - 06:02;10 Apr 21 - 08:27;237312;CIDS 2;FAP 1(120RH)/ DIR2(102RH);;No;PFR;;
OCC / REP;-182;VN-A690;VJ301;06-CRUISE;12 Apr 21 - 03:13;12 Apr 21 - 04:27;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-182;VN-A690;VJ301;06-CRUISE;12 Apr 21 - 03:13;12 Apr 21 - 04:27;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-181;VN-A690;VJ301;06-CRUISE;12 Apr 21 - 04:57;12 Apr 21 - 05:42;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-179;VN-A690;VJ391;06-CRUISE;12 Apr 21 - 07:46;12 Apr 21 - 07:58;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-179;VN-A690;VJ391;06-CRUISE;12 Apr 21 - 07:46;12 Apr 21 - 07:58;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-178;VN-A690;VJ254;06-CRUISE;12 Apr 21 - 08:44;12 Apr 21 - 09:44;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-178;VN-A690;VJ254;06-CRUISE;12 Apr 21 - 08:44;12 Apr 21 - 09:44;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-176;VN-A690;VJ254;06-CRUISE;12 Apr 21 - 12:00;12 Apr 21 - 12:46;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-173;VN-A690;VJ213;06-CRUISE;13 Apr 21 - 00:36;13 Apr 21 - 02:13;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-173;VN-A690;VJ213;06-CRUISE;13 Apr 21 - 00:36;13 Apr 21 - 02:13;2161;;TEMP CTL 2;;Yes;PFR;;
;-173;VN-A690;VJ213;02-ENG START;13 Apr 21 - 00:01;13 Apr 21 - 02:13;732160;AFS;AFS:FADEC2;;No;PFR;;
OCC / REP;-172;VN-A690;VJ213;02-ENG START;13 Apr 21 - 02:04;13 Apr 21 - 03:38;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
;-165;VN-A690;VJ628;02-ENG START;14 Apr 21 - 01:34;14 Apr 21 - 04:19;231233;ATSU;VDR3(1RC3)/ATSU1(1TX1);;Yes;PFR;;
;-165;VN-A690;VJ628;02-ENG START;14 Apr 21 - 01:34;14 Apr 21 - 04:19;4620;;DATALINK COMPANY FAULT;;Yes;PFR;;
;-165;VN-A690;VJ628;02-ENG START;14 Apr 21 - 01:34;14 Apr 21 - 04:19;2312;;COM VHF 3 DATA FAULT;Medium;Yes;PFR;;
OCC / REP;-165;VN-A690;VJ628;06-CRUISE;14 Apr 21 - 01:50;14 Apr 21 - 04:19;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-165;VN-A690;VJ628;06-CRUISE;14 Apr 21 - 01:50;14 Apr 21 - 04:19;2161;;TEMP CTL 2;;Yes;PFR;;
;-165;VN-A690;VJ628;02-ENG START;14 Apr 21 - 01:34;14 Apr 21 - 04:19;462134;HF 1;ATSU(1TX1)/HF1(3RE1);;No;PFR;;
;-161;VN-A690;VJ397;02-ENG START;14 Apr 21 - 11:14;14 Apr 21 - 13:03;231313;RMP1,2OR3;RMP3(1RG3)/RMP2(1RG2);;No;PFR;;
;-161;VN-A690;VJ397;02-ENG START;14 Apr 21 - 11:13;14 Apr 21 - 13:03;2300;;CIDS 2;;Yes;PFR;;
OCC / REP;-161;VN-A690;VJ397;06-CRUISE;14 Apr 21 - 11:42;14 Apr 21 - 13:03;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
;-161;VN-A690;VJ397;02-ENG START;14 Apr 21 - 11:14;14 Apr 21 - 13:03;231313;RMP1,2OR3;RMP3(1RG3)/RMP1(1RG1);;No;PFR;;
;-161;VN-A690;VJ397;02-ENG START;14 Apr 21 - 11:14;14 Apr 21 - 13:03;237334;CIDS 2;DIR2(102RH);;Yes;PFR;;
OCC / REP;-161;VN-A690;VJ397;06-CRUISE;14 Apr 21 - 11:42;14 Apr 21 - 13:03;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-157;VN-A690;VJ325;02-ENG START;15 Apr 21 - 03:43;15 Apr 21 - 04:23;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-156;VN-A690;VJ324;02-ENG START;15 Apr 21 - 05:08;15 Apr 21 - 06:17;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-154;VN-A690;VJ225;02-ENG START;15 Apr 21 - 07:35;15 Apr 21 - 10:24;216134;TEMP CTL;ACSC2(57HH);;No;PFR;;
OCC / REP;-153;VN-A690;VJ225;06-CRUISE;15 Apr 21 - 10:43;15 Apr 21 - 11:46;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-148;VN-A690;VJ381;02-ENG START;16 Apr 21 - 02:21;16 Apr 21 - 03:14;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-147;VN-A690;VJ325;02-ENG START;16 Apr 21 - 04:10;16 Apr 21 - 04:57;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-146;VN-A690;VJ324;06-CRUISE;16 Apr 21 - 05:54;16 Apr 21 - 06:36;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-144;VN-A690;VJ309;05-LIFT OFF;16 Apr 21 - 07:29;16 Apr 21 - 09:21;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-144;VN-A690;VJ309;05-LIFT OFF;16 Apr 21 - 07:29;16 Apr 21 - 09:21;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-141;VN-A690;VJ397;06-CRUISE;16 Apr 21 - 13:32;16 Apr 21 - 14:12;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-138;VN-A690;VJ325;02-ENG START;17 Apr 21 - 03:37;17 Apr 21 - 04:15;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-137;VN-A690;VJ324;02-ENG START;17 Apr 21 - 05:10;17 Apr 21 - 06:01;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-135;VN-A690;VJ309;06-CRUISE;17 Apr 21 - 07:27;17 Apr 21 - 09:03;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-135;VN-A690;VJ309;06-CRUISE;17 Apr 21 - 07:27;17 Apr 21 - 09:03;2161;;TEMP CTL 2;;Yes;PFR;;
OCC / REP;-131;VN-A690;VJ397;06-CRUISE;17 Apr 21 - 13:37;17 Apr 21 - 14:11;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
OCC / REP;-129;VN-A690;VJ241;06-CRUISE;18 Apr 21 - 02:40;18 Apr 21 - 03:35;216134;TEMP CTL;ACSC2(57HH);;Yes;PFR;;
